word,count
producer.healthy,1
radiation.another,1
nighttime,1
rain.i,1
delivery.brian,1
ctshistory,1
-increased,1
organziations,1
gatherer,1
villagescities,1
cahllenges,1
globalization,1
disdain,1
reorgnized,1
faced.my,1
casse,1
organziation,1
bureaucracies,1
organiztion,1
incentives.there,1
watermelon,1
kafkaesque,1
technologyb,1
postmodern/neo-marxist/critical,1
misunderstands,1
riski,1
claptrap,1
://www.mdpi.com/2071-1050/10/1/269gunderson,1
injection—is,1
relegates,1
social-structural,1
incomprehensible,1
marcuse’s,1
echoes,1
irrational,1
://vimeo.com/251739209brianon,1
picks,1
jehne,1
sponge,1
lockstep,1
levels.walter,1
spackman,1
q&a.i,1
cooling.brian,1
cartwrighton,1
://www.gasworld.com/netl-solvent-technology-for-co2-capture-/2014067.articlenetl,1
capturebyjemima,1
2018save,1
articlea,1
netl,1
processing.this,1
h2purification,1
solvent’s,1
efficiency.commercial,1
regenerated,1
regenerate,1
mw-scale,1
co2capture.this,1
sorption,1
temperature.netl,1
nicolas,1
siefert,1
pre-combustion,1
h2generation,1
ethane,1
production.”netl,1
lab’s,1
jinnah&alexander,1
gillespiepages,1
://doi.org/10.1080/14693062.2017.1400944abstractthe,1
stringency,1
distils,1
stocktake,1
‘polycentric’,1
institutions.key,1
insightsdespite,1
incurred.there,1
stocktakeunder,1
agreement.keywords,1
://globalprioritiesproject.org/2017/02/existential-risk-diplomacy-and-governance/existential,1
governanceposted,1
onfebruary,1
embassy,1
ishere,1
foundhere.we,1
mid-1990s,1
quoted,1
mnay,1
variability-,1
bayesian,1
nudge,1
://eos.org/agu-news/revised-agu-position-statement-addresses-climate-interventionrevised,1
interventionthe,1
society.earth’s,1
nasabyelizabeth,1
agothe,1
solutions.”the,1
academies.“climate,1
poor.”a,1
field.“climate,1
intervention.under,1
makersthis,1
implementation.agu,1
2012.resources,1
membersposition,1
sciences.agu,1
theagu,1
agu’sadvocacy,1
sciences.—elizabeth,1
landau,1
:elandau@agu.org,1
agucitation,1
:landau,1
viewpointsthanksa,1
problem.a,1
mny,1
mote,1
intnesive,1
bee,1
anount,1
coreect,1
staying,1
://www.wired.com/story/the-dizzying-science-of-climate-change-gets-a-bit-clearer/,1
optimistic,1
“catastrophic,1
range”,1
disguises,1
obsolescence,1
50tn,1
lot.i,1
too.a,1
intervened,1
sunshot,1
/watt,1
science/tech,1
rapidity,1
dick,1
sunpower,1
breakthough,1
challenge.governments,1
outcomes.cdr,1
pathfinder.ldmhttp,1
://mission-innovation.net/our-work/innovation-challenges/in,1
beyond.innovation,1
circumstances.http,1
://www.b-t.energy/coalition/the,1
governmentsand,1
investing.to,1
needed.on,1
://ceassessment.org/cdrnets-bibliography/.more,1
cdr/nets.wil,1
burnsdr,1
://ssrn.com/author=240348,1
chip,1
public.there,1
thing.best,1
whch,1
feedstock.an,1
feedsock,1
opus,1
assertions.swanson,1
scope.likewise,1
sticking-plaster,1
40+,1
challenge.a,1
above-,1
directive,1
similarly,1
downgovt,1
implementationwe,1
moonshot,1
plants.while,1
initiatives-1,1
tariffs3,1
uni,1
graduates,1
manufacturing2,1
studentsmartin,1
unswso,1
doneleon,1
2017ldmon,1
2007the,1
expertiseall,1
reviewleon,1
://www.valuewalk.com/2018/01/australia-saving-the-great-barrier-reef/the,1
“greatest,1
minds”,1
postedhttps,1
://link.springer.com/article/10.1007/s11625-017-0522-5estimating,1
affiliationsyoshikiyamagataemail,1
authornaotahanasakiakihikoitotsugukikinoshitadaisukemurakamiqianzhou1.2.3.part,1
ica-rus,1
abstractnegative,1
3.3gtcyear−1,1
ipcc-rcp,1
enhanced,1
productions,1
sustainability.keywordsbeccsland,1
usewater,1
resourcesecosystem,1
servicesustainability,1
gregi,1
tautological,1
is.i,1
tautology,1
atautology,1
word/idea,1
anargumentwhich,1
phrasing,1
irrefutable,1
conclusion.also,1
prodcution,1
-shell,1
1ct,1
kwhr.the,1
oil.the,1
dolars,1
-will,1
testified,1
achieved.my,1
industrial,1
tautologicalarguments,1
al.thank,1
pillars,1
areas.once,1
application.also,1
differintial,1
equipment.best,1
ethical—a,1
removalauthorsauthors,1
affiliationsturajs.faranlennartolssonemail,1
authorturajs.faran1lennartolsson1email,1
author1.lucsus,1
studieslundswedenopen,1
cdr.keywordseconomics,1
geoengineeringcarbon,1
removalrisk-reward,1
nexusjustice,1
economicshegelian,1
ethicsabbreviationsbeccsbio-energy,1
storagecbacost,1
analysisccscarbon,1
storagecdrcarbon,1
removalco2carbon,1
dioxideipccintergovernmental,1
changeoecdorganization,1
developmentpnasproceedings,1
sciencesrrnrisk–reward,1
nexussrmsolar,1
managementunfcccunited,1
changedownload,1
introductionthe,1
emission”,1
mander,1
dismay,1
permanence,1
leung,1
pagnamenta,1
venton,1
framework.in,1
vantage,1
fuelthe,1
longside,1
ibid,1
fuels1”,1
coal-,1
this…,1
://www.globalccsinstitute.com/,1
“remaining,1
“fossil,1
forward”,1
country”,1
edenhofer,1
subsidies.with,1
centuries”,1
geoengineeringthere,1
section.the,1
noneconomic,1
powell,1
humphreys,1
grab,1
“land-based,1
ignificant,1
non-,1
“serious,1
invest,1
rickels’,1
calculable,1
riskbefore,1
economics”,1
market.to,1
entrepreneurship,1
gaede,1
viableit,1
outline/concept,1
report…,1
literature…,1
effects…,1
‘low’,1
vaguer,1
:risk,1
crd,1
hinges,1
:plans,1
“cost”,1
nexusthe,1
reveal,1
viable.in,1
“traditionalist”,1
revisionist,1
traditionalist,1
economics.in,1
stiglitz,1
www.ineteconomics.org,1
piketty’s,1
piketty,1
redoubled,1
mariana,1
schumpeter’s,1
firm”,1
collective.for,1
specialties,1
keeping,1
collectivity,1
‘smart’,1
wireless,1
microelectronics,1
touchscreen,1
siri,1
assistant”,1
parramore,1
capitalists,1
innovation.as,1
bothif,1
ethicsdifferent,1
larmore,1
bargaining,1
interests”,1
rawls’s,1
rawlsian,1
ethics.the,1
duty-for-duty’s,1
riley,1
shrader-frechette,1
sidgwick,1
subsumes,1
welfare-centeredness,1
singer’s,1
pleasure,1
“non-sentient,1
beings”,1
wced,1
inconsequentialist,1
redistributive,1
“hegel,1
all”,1
‘lecturing’”,1
‘necessity’,1
aporiai”,1
upholds,1
anti-kantian,1
‘ought’,1
‘is’”,1
continuity,1
rrnto,1
economical.and,1
usurpation,1
“creative,1
labor”,1
“innovative,1
enterprises”,1
blinded,1
engineeringlazonick,1
misjudge,1
rational.footnotes1.by,1
‘stranded,1
met.notesfundingthe,1
operas,1
referencesabate,1
555.google,1
duality,1
://doi.org/10.1038/ngeo2559.crossrefgoogle,1
2015b,1
technoutopias,1
45–54.crossrefgoogle,1
scholarbaskin,1
9–29.crossrefgoogle,1
naturalism,1
abingdon,1
høyer,1
naess,1
scholarbickel,1
993–1006.crossrefgoogle,1
scholarbrennan,1
y.-s,1
metaphysics,1
://plato.stanford.edu/archives/win2016/entries/ethics-environmental/.buck,1
253–270.crossrefgoogle,1
scholarburns,1
technology.google,1
“stranded”,1
7261–7271.crossrefgoogle,1
scholarcollier,1
scholardooley,1
scholaredenhofer,1
1286–1287.crossrefgoogle,1
scholarfajardy,1
1389–1426.crossrefgoogle,1
scholarfuss,1
tavoni,1
850–853.crossrefgoogle,1
scholargaede,1
graaf,1
sovacool,1
kern,1
klare,1
springer.crossrefgoogle,1
scholargoes,1
tuana,1
719–744.crossrefgoogle,1
scholarharvey,1
2011.google,1
scholarhone,1
://blogs.shell.com/2016/02/12/belowzero/,1
2017.horton,1
10.google,1
99–120.crossrefgoogle,1
juho,1
316564.google,1
scholarlarmore,1
276–306.crossrefgoogle,1
moudud,1
bina,1
orthodoxy,1
innovation–inequality,1
1093–1128.crossrefgoogle,1
scholarleung,1
caramanna,1
426–443.crossrefgoogle,1
scholarmac,1
fennell,1
shah,1
maitland,1
243–249.crossrefgoogle,1
scholarmacintyre,1
homeric,1
scholarmander,1
6036–6043.crossrefgoogle,1
scholarmccumber,1
retrenchments,1
2015.google,1
scholarmoreno,1
chassé,1
metrics—global,1
abstractions,1
epistemicide,1
scholarnational,1
council.google,1
scholaroecd,1
oecd.crossrefgoogle,1
scholarpagnamenta,1
2009.google,1
scholarparramore,1
apple’s,1
alternet,1
://www.alternet.org/economy/what-steve-jobs-movie-wont-tell-you-about-apples-success,1
2017.google,1
scholarpiketty,1
scholarpowell,1
oceanus,1
22.google,1
scholarriley,1
286–325.crossrefgoogle,1
elzen,1
höhne,1
fransen,1
fekete,1
winkler,1
631–639.crossrefgoogle,1
luderer,1
pietzcker,1
krey,1
://doi.org/10.1038/nclimate2572.crossrefgoogle,1
scholarschleussner,1
lissner,1
licker,1
://doi.org/10.1038/nclimate3096.crossrefgoogle,1
scholarschumpeter,1
361–386.crossrefgoogle,1
demand.crossrefgoogle,1
khurana,1
verlag,1
buchhandlund,1
könig.google,1
scholarsen,1
scholarshepherd,1
scholarshrader-frechette,1
milsons,1
australia.google,1
scholarsmith,1
gabrielle,1
42–50.crossrefgoogle,1
scholarstiglitz,1
2010.google,1
scholarvan,1
belmont,1
wadsworth,1
company.google,1
scholarventon,1
13260–13262.crossrefgoogle,1
scholarwced,1
scholarwolf,1
much-maligned,1
2013.google,1
scholarworldwatch,1
scholarcopyright,1
information©the,1
2018open,1
accessthis,1
://creativecommons.org/licenses/by/4.0/,1
made.about,1
articlecrossmark,1
t.s,1
int,1
://doi.org/10.1007/s10784-017-9383-8doi,1
wattsupwiththat,1
shevenell,1
change.a,1
consummation,1
decreasingiea,1
semi-relevant,1
energy.here,1
microwave,1
oven,1
it.fossils,1
cusp,1
obsolescence.the,1
parity,1
conks,1
crickets,1
tuppence,1
views.a,1
trade-offsto,1
at-http,1
://www.ipcc.ch/report/sr15/which,1
groups-http,1
://www.ipcc.ch/working_groups/working_groups.shtmland,1
wg3-the,1
management.the,1
solution-oriented.the,1
skea,1
as-https,1
://www.ipcc-wg3.ac.uk/presentations/jimskea_eib_20170927.pdfgovernment,1
questionnaire,1
iii-geo-engineering,1
recentlybeen,1
groupabout,1
majorstudy,1
toour,1
mountainglaciers,1
climateimpactmitigation,1
cim,1
difficult-to-categorize,1
discussion.i,1
con-,1
trivalent,1
://www.sciencedaily.com/releases/2018/01/180104153511.htmthe,1
solutionswww.sciencedaily.comin,1
fourfold,1
warms.kallio,1
theamazon,1
circulatory,1
desiccation,1
system.the,1
systems’,1
tributaries,1
dying,1
oxygenate,1
draught-stress,1
draughts,1
rises.we,1
+30c,1
oxygenated,1
mixox,1
paper.https,1
://www.eurekalert.org/pub_releases/2018-01/iifa-tot011218.phpthinking,1
mitigationinternational,1
analysisin,1
5th,1
conservation.at,1
coauthor.in,1
:major,1
target.rapid,1
researchers.earlier,1
centuryconsistent,1
century.under,1
say.the,1
targets.iiasa,1
referenceobersteiner,1
ia,1
penuelas,1
schmidt-traub,1
budget.nature,1
changedoi,1
allas,1
press.i,1
scientific.best,1
idearemembers,1
://www.sciencedirect.com/science/article/pii/b9780128121283000161managing,1
globejuan,1
blancoshow,1
://doi.org/10.1016/b978-0-12-812128-3.00016-1get,1
contentabstractsoil,1
porosity,1
“virtual,1
sequestration.keywordsforest,1
sustainable,1
utm_source=feed,1
initiative.https,1
://www.c2g2.net/optimism-vs-prudence-geo-governance/,1
communicators,1
refrain,1
11-16to,1
implementationandrew,1
ccsto,1
ongentsidewebsite,1
ain,1
algeria,1
oc,1
gentside,1
phdassociate,1
professordepart,1
environmentfaculty,1
managementuniversity,1
kwangokenge,1
drc,1
memberun,1
cr4d,1
eca,1
addis,1
ababa,1
://negativeco2emissions2018.com/,1
repulsive,1
extractor,1
weed,1
electrify,1
troubles,1
pupils,1
growths,1
egypt,1
affective,1
thoughts.from,1
:54to,1
lockleycc,1
len2dim@gmail.com,1
peter.eisenberger@gmail.com,1
biomass.dear,1
increasing,1
ghilleanprofessor,1
vmhthe,1
vicarage,1
lyme,1
regis,1
3hsphone,1
1297-444991on,1
gmt,1
:heavy,1
wellaon,1
****sorry,1
***dear,1
ifsh,1
tv-avh,1
://ifsh.de/en/staff/vacancies/,1
language=en,1
certificates,1
bewerbung@ifsh.de,1
delf,1
n/a‐n/a,1
10.1002/2017gl076472.http,1
://onlinelibrary.wiley.com/doi/10.1002/2017gl076472/abstract,1
chemistry-transport-aerosol,1
pmat,1
ofbiopetroleumproducts,1
2050.primary,1
presentercharles,1
greenecornell,1
doug’s,1
anachronism,1
greenedirectorocean,1
programcornell,1
universityithaca,1
nythe,1
colleges,1
wella,1
eia.some,1
passages,1
inten-,1
tional,1
greater—and,1
—than,1
downloaded,1
dissolutiona,1
:28subject,1
feedbackto,1
andersons,1
refer,1
mineralisationhttps,1
://www.nature.com/articles/s41560-017-0055-2.epdf,1
3d&utm_content=buffera7f45&utm_medium=social&utm_source=twitter.com&utm_campaign=bufferon,1
leoni,1
adopted,1
watching,1
havemade,1
-see,1
infact,1
oveshoot,1
recriminations,1
publicationsthe,1
:10.1080,1
dacsdacs,1
fromambient,1
thanbiomass,1
socolow,1
fordacs,1
storagesites,1
areeven,1
fulldacs,1
learn-ing,1
extracta,1
limited.a,1
2080.figure,1
costs.note,1
indicative.leon,1
lip,1
unmanageable,1
dac-http,1
minestoldenvironmentalresearchweb,1
for.how,1
://www.nature.com/articles/s41558-017-0045-1as,1
inbuilt,1
parallel.the,1
chalmers,1
obsolete.there,1
positive.easac,1
out.leon,1
requesthow,1
accessvolume,1
pasztorhttps,1
://doi.org/10.1017/s0892679417000405published,1
2017abstractkeeping,1
prestonhttps,1
://doi.org/10.1017/s0892679417000466published,1
reductions.volume,1
*mike,1
hulmehttps,1
://doi.org/10.1017/s0892679417000491published,1
2017abstractchristopher,1
unpersuasive,1
sai*sikina,1
jinnahanddouglas,1
busheyhttps,1
://doi.org/10.1017/s089267941700048xpublished,1
deductive,1
simplifications,1
means—and,1
mean—for,1
waxman,1
markey,1
experiencing,1
climate@mail.house.gov,1
tonko.house.gov/climate,1
brendan.larkin@mail.house.gov,1
simplicity,1
vintages,1
penalties,1
noncompliance,1
trade-exposed,1
dividend,1
zev,1
auctions,1
weatherization,1
://ceassessment.org/wp-content/uploads/2017/10/cdr-bibliography.pdfthis,1
removaloptions,1
oftenalso,1
emissionstechnologies”version,1
citationsoctober,1
dioxideremoval/negativeemissionstechnologiesbibliographyprepared,1
co-executivedirector,1
://www.nature.com/articles/s41558-017-0045-1how,1
budgetmichael,1
philippe,1
nicklas,1
petr,1
hugo,1
ivan,1
josep,1
peñuelas&guido,1
schmidt-traubthe,1
late-century,1
drink,1
bottling,1
plantstheir,1
attachedhttp,1
://carbonalist.com/2017-carbon-a-list/christophe,1
jospe,1
onglobal,1
thermostatwhat,1
swing,1
atmosphere.why,1
carbonated,1
millionth,1
geo-peepsa,1
vics.pages,1
vics.pages@lists.unibe.ch,1
volmip@gwdg.de,1
thevolmip-related,1
ie2.3/as3.10/cl4.22/gmpv6.4/nh2.2,1
foscariuniversity,1
venice,1
sc,1
informatics,1
davide.zanchettin@unive.it,1
tel,1
nota,1
automatica,1
aggiunta,1
dal,1
posta,1
_______________________________________________vics.pages,1
listvics.pages@lists.unibe.chedit,1
://listserv.unibe.ch/mailman/listinfo/vics.pagessubscribe,1
geo-engineering.i,1
geo-enginnering.feel,1
directly.thanks,1
rahmanresearch,1
icddr,1
btel,1
+880-2-9840523-32,1
1777790159emailmofizur.rahman@icddrb.org,1
mofiz.sunshine@gmail.com,1
mofizsunshine,1
webwww.icddrb.orgon,1
hibit,1
leftfield,1
planning.peoplehave,1
andwant,1
resources/collaborators,1
areinterested,1
thingsso,1
offi,1
so.i,1
maths,1
aficionados,1
researchersi,1
exoplanets,1
have/want/interestedthanksa,1
previously,1
ppts,1
others’,1
bold,1
-is,1
:min,1
v=qkpligvpm3e,1
vaughn,1
souces,1
player”,1
7gt,1
-sp,1
v=3kofq5vrbqm,1
allied,1
murphy’s,1
lawiii,1
://www.ce-conference.org/system/files/documents/tnliste_druckstand_171009.pdfiv,1
://www.boell.de/en/geoengineering,1
://www.boell.de/en/2017/12/01/big-bad-fix-case-against-geoengineering,1
dimension1=ds_geoengineering,1
://etcgroup.org/sites/www.etcgroup.org/files/files/etc_geoeng_briefing_usletter_sept2017_v2.pdfmap,1
://map.geoengineeringmonitor.org/,1
v=jwfdis4j7fm,1
pro-action,1
graphics,1
revise-and-resubmit,1
securityof,1
securities,1
basis.if,1
back.thanksandrewps,1
relevant,1
inhibits,1
n.and,1
difficult.https,1
://permaculturenews.org/2014/10/29/nitrogen-double-edged-sword/,1
apologize,1
confusion.i,1
arevery,1
destructive.the,1
occurs.those,1
maginitude,1
leveljudged,1
catasrophic,1
avoid/mnimize,1
resourcesis,1
-thus,1
pursued.so,1
addressng,1
properly.here,1
:aircraft,1
favoured,1
expected.rockets,1
acknowledged,1
geoengineering.airships,1
unknownguns,1
railgun,1
apace,1
surmountable,1
use.maglev,1
coil,1
card.static,1
stopper,1
news.in,1
brewer,1
study.a,1
plateaued.but,1
phosphates,1
fauna,1
aboveground,1
faunais,1
organic/regenerative,1
withorganic,1
process”,1
/y,1
backlashes,1
://eos.org/meeting-reports/vetting-new-models-of-climate-responses-to-geoengineeringvetting,1
newry,1
:ron,1
clausen,1
creative,1
dedicationbyben,1
kravitzand,1
2017approaches,1
deployment.a,1
tosolar,1
warming.attendees,1
geomip’s,1
withcirrus,1
demote,1
tier,1
andnegative,1
up.there,1
ofatmospheric,1
prepublishes,1
simulations.the,1
models.thegeomip,1
testbedcontinues,1
ofsulfate,1
aerosolparticle,1
asg4foam,1
andg4ssa,1
vetted,1
community.attendees,1
china.—ben,1
n.j.citation,1
://news.mongabay.com/2017/12/fighting-climate-change-with-bioenergy-may-do-more-harm-than-good/amp/,1
__twitter_impression=truefighting,1
good’morgan,1
agoas,1
oft-extolled,1
thought.the,1
stores.but,1
land-use.their,1
tons.of,1
“lost”,1
land-cover,1
sequestration.but,1
billion-ton,1
deficit.grasslands,1
storage.managed,1
area’s,1
upends,1
assumption.“until,1
alpen-adria-universität,1
klagenfurt,1
germany.“our,1
fodder,1
finds,1
emissionsmay,1
mainstay,1
strategies.“our,1
strategies.”erb,1
planning.“our,1
“strategies,1
involved.”citation,1
:erb,1
k.-h,1
kastner,1
plutzar,1
bais,1
a.l.s,1
carvalhais,1
fetzel,1
haberl,1
lauk,1
niedertscheider,1
thurner,1
luyssaert,1
:10.1038/nature25138,1
decades.limits,1
depletionmartin,1
darin,1
manfred,1
peinemann&patrick,1
rosspages,1
2009download,1
://doi.org/10.1080/14777620902768867in,1
protectionozone,1
protectionassessment,1
emissionsstratospheric,1
exhaustparameterization,1
Δo3global,1
scenariosthe,1
stratosphereozone,1
scenariospolicy,1
implicationssummaryfull,1
permissionspdfabstractsolid,1
srms,1
lres,1
lre,1
spaceplanes,1
systems.combustion,1
layer.1s,1
protecting,1
274–288.view,1
notesin,1
regulation.cicerone,1
stedman2r,1
cicerone,1
stedman,1
shuttle,1
ntrs,1
1974.view,1
notesfirst,1
loss.3world,1
future.4a,1
“commercial,1
csts,1
wertz,1
iaf,1
penn,1
lindley,1
“spaceplane,1
ieee,1
noteslarge,1
“normal”,1
layer.we,1
separable,1
co2sources.5j,1
176–225.view,1
notesspace,1
tale,1
taxation.6a,1
contribution.view,1
contribution.7european,1
“suborbital,1
spaceflight,1
exist.view,1
:rocket,1
human-produced,1
ozone-destroying,1
stratosphere.8d,1
waugh,1
“age,1
”revs,1
washout,1
year.view,1
notesozone,1
planet.stratospheric,1
particles.9daniel,1
jacob,1
ch,1
farman,1
“large,1
clox/nox,1
loss.view,1
notesstratospheric,1
one-thousandth,1
levels.rocket,1
reactions.10m,1
“observation,1
62–65.view,1
sense.since,1
agreements11andersen,1
notesthat,1
12world,1
:wmo,1
“small”,1
large.”the,1
13strictly,1
“twenty,1
noteswhile,1
14the,1
countries.view,1
revisions,1
propellants,1
rate.in,1
15j,1
vedda,1
“challenges,1
22–49.view,1
notesgrowth,1
://www.c2g2.net/ethical-issues-geoengineering/some,1
geoengineeringbydavid,1
assessmentit’s,1
affair,1
raisessome,1
questions.in,1
used.mitigation,1
firstone,1
emissions.distributive,1
distributed,1
butwho,1
decideif,1
choice—one,1
important.who,1
artifact,1
inevitable—or,1
ways—while,1
claim—or,1
crisiswill,1
irrelevant,1
panelthe,1
emissionsat,1
://easst2018.easst.net/convenors,1
markusson,1
n.markusson@lancaster.ac.ukrob,1
rob.bellamy@insis.ox.ac.ukduncan,1
d.mclaren@lancaster.ac.ukthe,1
impactful,1
optimistic.much,1
cousins,1
risks.this,1
tohttps,1
://nomadit.co.uk/easst/easst2018/conferencesuite.php/panels/6270the,1
midnight,1
://m.pnas.org/content/114/44/11645natural,1
solutionsauthorssignificancemost,1
biodiversity.abstractbetter,1
mitigationforestsagriculturewetlandsecosystemsfootnotes↵1to,1
:bgriscom@tnc.orgorschlesingerw@caryinstitute.org,1
://pubs.rsc.org/en/content/articlelanding/2018/gc/c7gc03069j,1
utm_source=feedburner&utm_medium=feed&utm_campaign=feed,1
3a+rss,1
2fgc+,1
28rsc+-+green+chem.+latest+articles,1
divabstractelectrochemical,1
co2captured,1
solventsluis,1
*aningshengjie,1
abirendra,1
adhikari,1
atedd,1
aeric,1
dufekb,1
andaaron,1
wilsonaauthor,1
affiliationsabstractan,1
valorization,1
co2can,1
sps,1
re-usable,1
capture-electrolyte,1
liberate,1
proximity,1
proximate,1
co2dilution,1
h2 ,1
: co,1
co2has,1
conversions,1
/vizhome/carboncaptureprojectmap/carboncaptureprojectmapand,1
://www.thirdway.org/graphic/carbon-capture-projects-mapon,1
v=p9wqiief3aoas,1
unsatisfactory,1
schurman,1
helpful.http,1
://onlinelibrary.wiley.com/doi/10.1002/cssc.201702087/abstractcapacitance-assisted,1
mineralisationauthorsdr,1
lamb,1
dowsett,1
konstantinos,1
chatzipanagis,1
scullion,1
roland,1
kröger,1
pedro,1
aguiar,1
alison,1
parkinfirst,1
:10.1002/cssc.201702087view/save,1
informationabstractan,1
dual-component,1
mineralisation,1
capacitive,1
oxidative,1
electrochemistry,1
supercapacitive,1
reagent,1
concentrator,1
anodic,1
cations,1
://onlinelibrary.wiley.com/doi/10.1002/2017gl076546/fullsimulated,1
geoengineeringauthorslong,1
jiu,1
jiangaccepted,1
:10.1002/2017gl076546view/save,1
citationabstractmost,1
co2emission,1
mid-of-century,1
pgc,1
distribution.thanksandrew,1
parcel,1
quire,1
choose,1
co2i,1
combination.a,1
well.https,1
carbonmarkku,1
larjavaara,1
markku,1
kanninen,1
sven,1
wundernature,1
:10.1038/s41558-017-0015-7download,1
citationbiogeochemistryclimate-change,1
mitigationenvironmental,1
economicsreceived,1
2017abstractslowing,1
methodological,1
cost-minimizing,1
://onlinelibrary.wiley.com/doi/10.1002/2017ef000659/abstractmodel-based,1
alkalinizationauthorse,1
feng,1
koeve,1
oschliesaccepted,1
:10.1002/2017ef000659view/save,1
Ωlim,1
Ωlim=,1
baperspectives,1
bcambridgejudge,1
ukabstractnegative,1
achievethe,1
mitigatingclimate,1
canvary,1
locational,1
resourcesand,1
countriesto,1
nets.in,1
tomitigation,1
mostattractive,1
underarticle,1
‘sustainable,1
developmentmechanism’,1
initiallynets,1
facilitatebilateral,1
financier.we,1
policyinstrument,1
oversightand,1
wateruse,1
acceptability.key,1
areinexistent,1
netsimplementation,1
century.,1
feasibility.,1
tomobilize,1
concerningsustainable,1
impacts.,1
p.msoheader,1
li.msoheader,1
div.msoheader,1
:center,1
3.25in,1
6.5in,1
span.headerchar,1
:header,1
university–new,1
://envsci.rutgers.edu,1
tenure-track,1
biochemistry,1
occupational,1
instrumentation,1
://pamsite.rutgers.edu/,1
protection’s,1
jersey’s,1
premier,1
corridor,1
noaa’s,1
“america,1
converges,1
vitae,1
search@envsci.rutgers.edu,1
ancestry,1
pregnancy,1
affectional,1
demotion,1
layoff,1
non-discrimination,1
://uhr.rutgers.edu/non-discrimination-statement,1
140/book,1
://iopscience.iop.org/article/10.1088/1748-9326/11/11/115007research,1
milne10show,1
listpublished,1
11focus,1
technologiesarticlepdffiguresreferencescitations7939total,1
informationabstractcarbon,1
—also,1
—features,1
states—will,1
://iopscience.iop.org/article/10.1088/1748-9326/11/9/095003expert,1
"vaughan1,3andclair",1
gough2published,1
9focus,1
technologiesarticlepdffiguresreferencescitations8727total,1
informationabstractmany,1
9781138204836.reviewed,1
bycorey,1
katz,1
universitysolar,1
controversial.srm,1
navigates,1
meet,1
incommensurable,1
let,1
feasible.second,1
outweighs,1
today.of,1
svododa,1
minilaterally,1
perpetrate,1
on.despite,1
predecessors,1
maltais,1
consequentialism,1
vices,1
virtuous,1
gheaus,1
gilabert,1
hamlin,1
minimizes,1
it.svoboda,1
enactment,1
comparativity,1
bads,1
currentlyfeasiblepolicies,1
best.in,1
realizes,1
srm.referencescaney,1
world.midwest,1
9–26.gardiner,1
“arming,1
future”,1
shue,1
press.gheaus,1
justice.the,1
445–464.gilabert,1
exploration.political,1
809–825.hamlin,1
ideals.political,1
48–62.heyward,1
press.lawford-smith,1
feasibility.journal,1
243–259.maltais,1
first.political,1
618–633.tan,1
k.-c,1
press.wiens,1
prescribing,1
theory.journal,1
group.https,1
://www.sciencedirect.com/science/article/pii/s0301421514005461reframing,1
panelguylomaxanilayshahdshow,1
://doi.org/10.1016/j.enpol.2014.10.002get,1
contenthighlights•greenhouse,1
discussions.•ggr,1
measures.•ggr,1
opportunities.•the,1
parity”,1
reduction.abstractgreenhouse,1
life-cycle,1
accreditation,1
://www.wired.com/story/the-dirty-secret-of-the-worlds-plan-to-avert-climate-disaster/the,1
disasterin,1
henrikkarlsson,1
scoop,1
eve,1
inelegant,1
find.karlsson,1
amazed,1
he’d,1
much-touted,1
change.karlsson,1
trunks,1
disaster.the,1
2001sciencepaper,1
storage”—beccs,1
sold,1
gore’s,1
bransen’s,1
bbc’s,1
nowmovies,1
tvthe,1
jedi,1
questionsin,1
ipcc—presented,1
computer-model-generated,1
accept,1
unsafe,1
litany,1
cities.but,1
weird,1
atmosphere—a,1
“methods,1
scale.”indeed,1
landmass,1
revolution—one,1
millennials’,1
lifetimes.today,1
repurposed,1
us—adopted,1
figueres,1
post-copenhagen,1
disbelief.”but,1
beccs—an,1
mildly,1
reach—or,1
unattainable.here’s,1
emit—our,1
budget.”,1
million.in,1
cancun,1
model—algorithms,1
solutions.around,1
obersteiner’s,1
azar,1
jose,1
moreira,1
intrigued,1
producing,1
afford.the,1
“overshoot”,1
later.“the,1
blackboards,1
theoretical.but,1
storage—and,1
electricity.in,1
lowe,1
withcarbon,1
century.anderson,1
2010—something,1
occurred.”,1
“deux,1
machina.”,1
was.oliver,1
anew,1
timesop-ed,1
thinking”—a,1
“story”,1
alive.for,1
misplaced,1
technology—or,1
“explorations”,1
“worrying,1
gap”,1
world.whether,1
undeniable,1
championing,1
laughs,1
criticism—bioenergy,1
cuts.for,1
gamble”,1
preserver.”here’s,1
levels.temperatures,1
1.3°c,1
2.3°f,1
mercatur,1
blown—a,1
clockhere,1
2030.so,1
exists.workers,1
forever.daniel,1
byersyou,1
this—what,1
memphis,1
green-stalked,1
pro-gun,1
pro-biofuels,1
fields/soy,1
fields”,1
bust,1
fortunes—fields,1
blocky,1
emerald,1
oz’s,1
glasses.when,1
jumble,1
substations,1
bathed,1
odor,1
reminiscent,1
trains,1
guts,1
project—otherwise,1
plant.“i,1
sallie,1
geologist,1
world-class.”the,1
sugar,1
kernels,1
“capture”,1
plant.to,1
city—agricultural,1
showgrounds,1
injector—a,1
underground.in,1
denuded,1
cornfields,1
underground.were,1
modelers’,1
it—that,1
call.but,1
happenstance,1
corn-turned-to-ethanol,1
proof-of-concept,1
goal.one,1
co2reacts,1
impermeable,1
tons—the,1
models—seem,1
reasonable.on,1
years—and,1
dioxideper,1
best-,1
