word,count
geoengineering/climate,1
g1ocean-albedo,1
1.14 k,1
land/ocean,1
contrast.,1
temperature.citation,1
j.-h,1
spotssome,1
wildernesses,1
says olive,1
heffernancan,1
raedle/gettyby olive,1
heffernando,1
perilous.the,1
dwellers,1
2100.scientists presented,1
idea to,1
austria.advertisementmost,1
geoengineering could,1
bleaching and permafrost,1
also heighten,1
risk from,1
america.––,1
––on,1
localised.,1
recently.ice,1
blockthe,1
block deep,1
water from,1
base.another,1
glaciers act,1
shorelines,1
scientists.the,1
shunt,1
above.initial,1
flow.most,1
poles. ,1
attenuator,1
:10.1002/2013jd020445,1
dimmer,1
results ,1
://journals.sagepub.com/eprint/igr9963iphtk5sd43pb6/full,1
anthropoceneduncan,1
mclarenfirst,1
article  abstractwith,1
underspecified,1
reconfiguration,1
artifacts,1
: care,1
and legibility. implications,1
conservative.keywords anthropocene,1
 care,1
 repair,1
://www.atmos-chem-phys-discuss.net/acp-2018-345/changes,1
reductionrick,1
3.2 ,1
5.0 ,1
underpredicts,1
co2 instantaneous,1
adjustments. the,1
exhibits,1
co2increase.,1
75 ,1
co2instantaneous,1
6 ,1
experiment.citation,1
changemaria,1
johansson,1
frisk,1
 sileshi,1
nemomissa,1
 kristoffer,1
hylanderfirst,1
treeline,1
fire‐managed,1
ethiopian,1
25‐year,1
chronosequence.,1
vascular,1
m.a.s.l.,1
shrub,1
species‘,1
nmds,1
community‐weighted,1
glm,1
stands.,1
heathland,1
unimodal,1
high‐altitude,1
ascent.,1
flora,1
suppression.,1
://www.sciencedaily.com/releases/2018/04/180416121541.htm,1
dialogueunited,1
javier,1
p辿rez,1
cu辿llar,1
hopi,1
ethnoclimatology,1
hiatus,1
excellency,1
evo,1
morales,1
whereabouts,1
cochabamba,1
re-presents,1
cmpcc,1
dialoguethe,1
unced,1
throughwww.academia.edu,1
airby blaine,1
friedlander ,1
 april,1
agricultureenergy,1
csiro/providedalgae,1
microscope,1
change.an,1
mélange,1
recipe.,1
atmosphere.“algae,1
said charles,1
://news.cornell.edu/stories/2018/04/algae-forestry-bioenergy-mix-may-help-make-co2-vanish-thin-air,1
conceptualized,1
chester,1
year.the,1
aquafeeds.“in,1
cornell’s atkinson,1
“integrating,1
hilo.,1
contactsblaine,1
removal.” twice,1
contextualize,1
director.,1
be dr.,1
director.the,1
17. please,1
here.future,1
licht.his,1
:green,1
:licht,1
cementmanufacturing.,1
5-7. licht,1
stuarta,1
cao. lau,1
meetingabstracts,1
society.licht,1
",6019-6021.iron",1
emissionslicht,1
ofiron,1
andelectrochemistry,1
impurities.,1
25138-25147. licht,1
pathwayfor,1
7004-7006. cui,1
forsustainable,1
",881-884. licht",1
.chemical,1
freeproduction,1
",3081-3083. licht",1
chemicalmechanism,1
productionof,1
.ammonia,1
productionlicht,1
moltenhydroxide,1
",637-640.cui",1
x.,1
xiang,1
iron-based,1
greenchemistry,1
298-304.carbon,1
carbondioxidelicht,1
pint,1
lithium-ion,1
batteryanodes.,1
acs,1
162-168.licht,1
carbonnanotubes,1
footprint.,1
://arxiv.org/ftp/arxiv/papers/1608/1608.00946.pdf wu,1
&licht,1
nanostructured,1
carbonmaterials,1
208-217.ren,1
f-f,1
gonzález-urbina,1
lichts,1
nanofibers,1
nano,1
:6142-8. licht,1
carbonnanofibers,1
globalwarming.,1
://arxiv.org/vc/arxiv/papers/1503/1503.06727v1.pdfren,1
nanotubes.,1
scientificreports,1
27760.fuels,1
co2li,1
one‐pot,1
andcarbon,1
.wu,1
salts.,1
advancedmaterials,1
.licht,1
hu,1
electrolytes,1
forwater,1
splitting,1
electrochemicalsociety,1
f1162-f1168.cdrlicht,1
jiang,1
&ganley,1
2363-2368. ren,1
toconvert,1
melts.,1
thejournal,1
:23342-9. licht,1
jiangd,1
ganley,1
:2363-8.licht,1
solarchemical,1
results.the,1
:11803-21.lau,1
dey,1
thermodynamicassessment,1
nanofiber,1
sequestrationin,1
andmanagement,1
400-410.licht,1
carboncapture–the,1
"2,58-63. patents ",1
: licht,1
andsteel,1
juill,1
2015. licht,1
oxide.u.s.,1
2016. licht,1
baochen,1
processfor,1
patentapplication,1
févr,1
electrosynthesis,1
energeticmolecules,1
electrolysiswith,1
moltensalt,1
juin,1
2017.good,1
xprize,1
agorules,1
expertlaurie,1
goeringlondon,1
“urgently”,1
initiative.“we,1
university.world,1
celsius.but,1
needed.sponsoredthose,1
sunlight.researchers,1
arizona.the,1
oceans.a,1
harmful”.simon,1
technology.“the,1
foundation.“the,1
deployment.”large-scale,1
little-understood,1
billions.nicholson,1
law.“they,1
right”,1
said.sponsoredpasztor,1
“recognize,1
it”.“it’s,1
parameter https,1
://agupubs.onlinelibrary.wiley.com/doi/abs/10.1002/2018gl077848geophysical,1
letters volume,1
0research,1
letterwill,1
burton  r,1
betts  c,1
jones  k.,1
williamsfirst,1
://doi.org/10.1002/2018gl077848this,1
more about abstractthe,1
mcarthur,1
danger.,1
2.0°c.,1
variations.,1
danger.plain,1
summarythe,1
well‐below,1
showsapril,1
://phys.org/news/2018-04-carbon-taxes-fair-effective.html,1
putting,1
multigroup,1
regressive.an,1
cohen,1
maxwell,1
revenue.,1
household,1
break.of,1
capital—corporate,1
income.,1
rebates,1
households.at,1
regressive.,1
criteria.but,1
nrel.,1
distributors—a,1
overall.while,1
modest—even,1
found.their,1
hec,1
supplant,1
revenue—less,1
percent—it,1
regressivity,1
electricity-economy,1
basaltcontinental,1
containment,1
volumes.,1
pilot-scale,1
demonstration.,1
ツーc,1
time-resolved,1
bench-scale,1
tomographic,1
basalt.xiong,1
horner,1
schaef,1
10.1021/acs.estlett.8b00047https,1
://pubs.acs.org/doi/abs/10.1021/acs.estlett.8b00047________________new,1
erika,1
ebsworth-goold,1
environmenthttps,1
://phys.org/print442134677.html,1
species.environmental,1
trapped.,1
state窶派as,1
imprecise,1
measure.now,1
browne,1
cookers,1
went.,1
pressurizers,1
3-d,1
voids,1
began.once,1
big.,1
in or sign-uptoggle,1
navigationnews ,1
warnswith,1
prweb,1
technologies.pasztor,1
change.janos,1
pasztor’s,1
broadcast,1
lightworks,1
://www.facebook.com/asulightworks/,1
:30-8pm,1
6.“sometime,1
effectively.”solar,1
consequences.with,1
decisions.the,1
transatlantic,1
airliner.,1
precedents.“as,1
acquire,1
emissions.but,1
growing.,1
sea.“there’s,1
“public,1
pasztor.for,1
valerie,1
novarina,1
vnovarina,1
netsource,1
prwebview,1
://www.geosci-model-dev.net/11/1133/2018/abstract. the,1
threatening severe,1
irreversibleimpacts.,1
2 °c,1
1.5 °c,1
co2 reduction,1
initiated.,1
cdr-induced,1
climate reversibility,1
alkalinization.>citation,1
: keller,1
geosci.,1
2018developing,1
co-signatories.people,1
://rsta.royalsocietypublishing.org/content/376/2119/20160459s,1
website. learn,1
moreskip,1
contentother,1
publications   search,1
keywordadvancedhomecontentinformation,1
forabout,1
usabout,1
journaleditorial,1
boardpoliciescitation,1
metricsopen,1
accesssign,1
uppropose,1
issueopen,1
accesstowards,1
enterprisepeter,1
 jennie,1
stephenspublished,1
2018.doi,1
:10.1098/rsta.2016.0459articlefigures,1
beneficiaries.,1
enterprise.this,1
hooray,1
srmgi’s,1
research.none,1
exclusive. ,1
andyon,1
://www.nature.com/articles/d41586-018-03917-8developing,1
co-signatories.a.,1
&andy,1
parker   pdf,1
versiona,1
jamuna,1
riverbanks.credit,1
g.m.b.,1
akash/panospeople,1
vaccinations.,1
dilution,1
competence.,1
required. i,1
centralisation,1
community.aon,1
fyi. ,1
 editor,1
mdtto,1
regions. decimals,1
discussion. grants,1
community-building,1
projects. note,1
eligibility,1
2018. please,1
departmental,1
groups. ,1
the srmgi,1
robock@envsci.rutgers.edu.,1
kienitzer,1
str.,1
germany   ,1
trans,1
soc.,1
      http,1
://rsta.royalsocietypublishing.org/content/376/2119/20160454     ,1
‘patchy’. ,1
‘low,1
clouds’,1
charlson,1
claw,1
dimethyl-sulphide,1
phytoplankton. ,1
 furthermorethe,1
lifetimes. ,1
ahlm,1
:10.5194/aco-2107-484,1
expert. ,1
contents,1
:56.7pt,1
warmingguardrailapril,1
marlowe,1
hood,1
://phys.org/news/2018-04-degrees-longer-global-guardrail.htmllimitingglobal,1
deadlyclimate,1
ofscientific,1
aworld,1
—long,1
planet—could,1
inper,1
ofanimal,1
speed.poorand,1
philosophicaltransactions,1
weare,1
dannmitchell,1
bristol.the197-nation,1
inked,1
2ccompared,1
therise,1
guterres,1
.timeto,1
crescendo,1
seas.voluntarynational,1
pact,1
best.thetreaty,1
that—by,1
century—humanity,1
moregreenhouse,1
athreshold,1
howfast,1
ifit,1
havetime,1
amongthe,1
:economicgrowthresearchersled,1
pretis,1
twodegrees,1
percentby,1
changeimpacts,1
a2c,1
worldwill,1
pretistold,1
1.5cscenario,1
fromcurrent,1
keypoints,1
risingseasundera,1
2cscenario,1
whenthe,1
rober,1
nicholls,1
afp.that'sbad,1
deltas,1
coastalcities,1
over-construction,1
collapsingwater,1
tables.evenin,1
calculated.food,1
stresstwodegrees,1
currenttrajectory,1
patterns.someregions,1
found.thecountries,1
foodinsecurity,1
unveiledin,1
atcurrent,1
willhave,1
years.meanwhile,1
emissions—after,1
theyhad,1
peaked—rose,1
saidthis,1
butevery,1
tenth-of-a-degree,1
evenif,1
1.7c,1
1.8c,1
wecan,1
aprofessor,1
onseveral,1
zeroin,1
://phys.org/news/2018-04-degrees-longer-global-guardrail.html ,1
co-convene,1
public participation,1
here.there,1
 christopher,1
cokinos,1
. janos,1
b0c-paris-targetsolar,1
targetcitation,1
:douglas,1
target.”,1
2119.download,1
mbabstract,1
:solar,1
damages.,1
limited-deployment,1
3°c.,1
respects,1
3◦c,1
levels’.see,1
off-topic,1
mckinnon published,1
://doi.org/10.1080/09644016.2018.1450344abstract arguments,1
endangerment,1
change.keywords,1
 intergenerational,1
 precaution,1
 lock-in,1
://link.springer.com/chapter/10.1007/978-3-319-72874-2_5the,1
technologiesauthorsauthors,1
affiliationsklaus radunskyemail,1
author1.chapterfirst,1
20185downloadspart,1
management book,1
ccm,1
5 °c,1
9 °f,1
geoengineering.keywordsparis,1
agreement climate,1
risks geo-engineering climate,1
action ,1
bravo,1
purpose..even,1
group..,1
pursued.on,1
renaud.derichter,1
://www.sciencemag.org/news/2018/03/dusting-salt-could-cool-planetdoi,1
:10.1126/science.aat6555  a,1
voosen mar.,1
rain.alumina,1
: chemistryclimatedoi,1
researchers https,1
://www.sciencedirect.com/science/article/pii/s0048969715301649science,1
61-69an,1
managementauthor,1
panelasbjørnaaheimahaukeschmidtcshow,1
://doi.org/10.1016/j.scitotenv.2015.05.106get,1
contentabstracteconomic,1
disregarded.,1
computable,1
noresm.,1
negative.,1
negative.previous articlenext articlekeywordsgeoengineeringclimate,1
economicsclimate,1
shiftasked,1
 prime,1
 electricity,1
farady,1
offset.,1
://phys.org/news/2018-03-laws-geoengineering-asap.htmlwe,1
asapmarch,1
fecht,1
universityas,1
gerrard.,1
stojakovic,1
flickr,1
cchumans,1
intentionally.the,1
pulling carbon,1
dioxide out,1
as climate,1
change starts,1
growing.however,1
improvement.,1
institute.the,1
engineering strategies.,1
earth—for,1
atmosphere—could,1
fahrenheit.,1
mississippi,1
sahel.,1
community.who,1
wrong—who,1
book.,1
more.state,1
dialogue.,1
expected.all,1
that.we,1
midst,1
deployment.what,1
hopeful.in,1
change.how,1
intent.one,1
undertakes,1
massive climate threat,1
world—which,1
worse.another,1
them—if,1
makings,1
disputes,1
airplanes.what,1
appropriate.how,1
impacts—positive,1
negative—of,1
experiments.what,1
on geoengineering governance.,1
constructive.,1
step.this,1
university http,1
://blogs.ei.columbia.edu.provided,1
universityrecommended,1
youscientists,1
room-temperature,1
maser blind,1
cavefish,1
insulin,1
starving potassium,1
boost conservation,1
for predators,1
prey,1
species seismologists,1
ruptures the,1
genomes,1
neandertals,1
neandertal,1
history weird,1
superconductor,1
life cosmic,1
microscopy,1
operational radio,1
nebula,1
pulsar,1
psr,1
j0855–4644explore,1
furtherclimate,1
stoppedjan,1
nowoct,1
effectssep,1
showsnov,1
shown.effects,1
climatefeb,1
try170we,1
websiteok,1
://www.atmos-chem-phys-discuss.net/acp-2018-131/received,1
2018– discussion,1
2018abstract. we,1
cyclogenesis.,1
minor.,1
changes.citation,1
wow.,1
wrapping.,1
liked.,1
capturing.,1
glacier-wrapping,1
painting. ,1
hazard. ,1
post from,1
://plastocene.com/2018/03/13/solar-power-nerdiness-and-the-terrifying-problem-of-albedoon,1
://foreignpolicy.com/2010/06/17/painting-the-andes-white/,1
climate/effects,1
slack,1
bud,1
eggs,1
co2-reabsorbing,1
sponsorship.,1
ipcc ,1
 advocates,1
globally. ,1
ar6 ,1
indicate next year what,1
2021. ,1
do.although,1
nets ,1
soon.  in,1
decade decisions,1
nets. ,1
reality.as,1
easac,1
scientist in,1
2009 following,1
geoengineering-https,1
://www.newscientist.com/article/dn17716-top-science-body-calls-for-geoengineering-plan-b/take,1
joke.,1
uk royal,1
society‘s,1
“absolutely”,1
°c.“my,1
says john,1
shepherd of,1
report.if,1
shepherd.he,1
b.sun,1
shieldstep,1
required.step,1
as artificial,1
“biological”,1
tampered,1
budget.on,1
100'sb,1
treatments. ,1
searching.greg,1
>thanks,1
through.,1
consolation,1
within.,1
brewing.,1
worse.thank,1
again.all,1
articles8views 0crossref,1
citations 7altmetricresearch,1
thiele published,1
://doi.org/10.1080/09644016.2018.1449602select,1
antipodal,1
gaians.,1
possible.keywords,1
 sustainability,1
://www.sciencedirect.com/science/article/pii/s0016718518300551perspectives,1
  show,1
://doi.org/10.1016/j.geoforum.2018.02.020get,1
contenthighlights•few,1
geoengineering.•uses,1
laplander,1
geoengineering.•affective,1
climates.•concerns,1
contextual,1
histories.•respondents,1
interest.abstract“solar,1
stratosphere—has,1
lapland.,1
coexist,1
relocalization,1
systems-perspective,1
elites.keywordsclimate,1
 hope,1
henandez,1
podcasthttps,1
://nori.com/podcast/15-sean-hernandez-energy-economist,1
15 sean,1
economistmarch,1
:42subscribe,1
itunessubscribe,1
playeconomics,1
allies,1
hardline,1
co2 levels,1
master’s,1
usc.,1
controversial. sean,1
geoengineering.resourcesis,1
argument”,1
in philosophical,1
society 350.org“arctic,1
normal”,1
post“dutch,1
2025”,1
irish,1
bomb by,1
ehrlichguns,1
germs,1
fates,1
societies by,1
jared,1
diamond key,1
hazard’attempt,1
seatbelt,1
warmingwould,1
disincentivize,1
addiction,1
disincentivization,1
argumentco2 levels,1
removalmitigation,1
prevent,1
emissionsco2 removal,1
necessaryall,1
changingcan’t,1
‘spiritual,1
change‘global,1
tradedemand,1
policybound,1
marketplace,1
marketrenewable,1
permitsreduced,1
netherlands’,1
enginesshifts,1
removalspace-based,1
changeestablish,1
techniqueson,1
cdrhttps,1
://medium.com/@seanjhernandez/is-geoengineering-an-immorality-of-last-resort-71d7b88b49a7sean,1
hernandezfollowmar,1
13is,1
last resort,1
hernandezuniversity,1
1960’s,1
“techno-fixes”,1
exacerbation,1
hale’s,1
nomenclature,1
forms.with,1
 points,1
 material,1
disparity-,1
 enginering,1
 than,1
require.they,1
 projects,1
 cubic,1
dam.this,1
 engineering,1
 pointed,1
 figures,1
ausabel,1
buckminister,1
smill.,1
 increased,1
 tends,1
itself.if,1
 glacier,1
 rising,1
 seas,1
 can,1
 publication,1
albedo.on,1
chemi-cals.,1
domain.,1
ferrioxalate,1
femtosecond,1
uv-pump,1
mid-infrared-probe,1
photo-induced,1
excitation,1
penta-coordinated,1
dioxalate,1
bent,1
-coordinated,1
://onlinelibrary.wiley.com/doi/10.1002/anie.201800672/abstract,1
://www.sciencedaily.com/releases/2018/03/180315091801.htm,1
indeed.but,1
heaven,1
would.,1
ravages,1
late.😉 anna-maria,1
2018geoengineer,1
colleagues.john,1
zwinger,1
&michael,1
wolovick   pdf,1
ilulissat,1
glacier.credit,1
raedle/gettythe,1
source.,1
predicted1 to,1
currently.if,1
0.5-metre,1
2-metre,1
defences,1
maintain2.at,1
competitive.,1
:24we,1
unfeasible,1
undesirable.,1
hesitancy,1
stabilize.is,1
‘pristine’,1
planet.to,1
waterthe,1
twentieth-century,1
year6.jakobshavn,1
glacier.a,1
100-metre-high,1
15–45°,1
5-kilometre,1
fjord,1
‘glacial,1
embankment,1
eroded.,1
canal.,1
landfill.,1
concrete.source,1
welsh/natureconstruction,1
icebergs.,1
shelveswhere,1
larsen,1
years.sheer,1
collapses.,1
bottoms,1
unstable.the,1
island3 and,1
thwaites4 glaciers,1
rise8.one,1
jenkins,1
fjord.,1
entering.whether,1
feats,1
calves,1
bases.,1
fracture.,1
pinning.material,1
dredged,1
quarried,1
fluctuate.,1
streamsfast-sliding,1
lubricant,1
slippage.glaciers,1
thicken.it,1
icecube,1
neutrino,1
svartisen,1
million.deeper,1
pumping.,1
brines,1
scoured,1
mountains.,1
works.feasibility,1
trialsglaciologists,1
geomorphology,1
atlantic’s,1
ocean.potential,1
sheet’s,1
down.implementation,1
june.,1
ours.,1
discussed.around,1
greenlanders,1
briefing email,1
upreferences1.jevrejeva,1
riva,1
grinsted,1
c. proc.,1
scholar2.hinkel,1
j. et,1
al. proc.,1
scholar3.favier,1
l. et,1
al. nature,1
scholar4.joughin,1
medley,1
scholar5.joughin,1
i. et,1
al. j,1
scholar6.joughin,1
abdalati,1
fahnestock,1
scholar7.cook,1
g. the,1
scholar8.deconto,1
pollard,1
scholar9.mercer,1
scholar10.joughin,1
holland,1
m. geophys,1
articlessix,1
sciencestart,1
engineeringattack,1
floodssubjectsclimate,1
exchangeblogspodcastswebcastssubscriptionsmobile,1
appsrssfor,1
rationality/irrationality,1
opento,1
rationality. in,1
peteand,1
avoidtermination,1
extremeirrationality. we,1
opposedto,1
beshut,1
rods,1
meltdown.,1
antipathy,1
peoplein,1
carefullyrather,1
   another,1
shockwere,1
couldinsure,1
imagineone,1
damagingtermination,1
capacityfor,1
threatto,1
backupsrm,1
hardware. but,1
papercan,1
ournuclear,1
therebetter,1
frominterruption,1
infrastructure—and,1
not. andyon,1
jessica.gurevitch,1
deploying.,1
sorts.,1
themselves.jessica,1
alan.you,1
sooner.,1
ramp-up,1
climate.on,1
things.first,1
latersecond,1
etc. third,1
 fourth,1
so.cheers,1
dougmy,1
raise. https,1
://jetpress.org/v26.1/lockley.htmto,1
stealth,1
radar.,1
cairo,1
dubai,1
seychelles,1
bitcoin,1
behalf andrew on,1
store.  ,1
unpredicted,1
age. ,1
adjustment. ,1
irreversible. ,1
milliseconds,1
vessels.,1
risksandrew ,1
*not*,1
equivalent…,1
stratospheric/high,1
.here,1
scanty,1
 counterfactuals,1
 or   simply,1
swots,1
mitigation+adaptation,1
feasibility among,1
decision-makers as,1
failure.this,1
endeavors.best,1
cushenvoyé,1
samsung,1
parprof,1
abstract_id=3136501mirage,1
commitmentmit,1
pagesposted,1
2018 daron,1
acemoglumassachusetts,1
cepr,1
nber,1
rafeymassachusetts,1
welfare.keywords,1
inconsistencyjel,1
c65suggested,1
citationacemoglu,1
daron,1
rafey,1
mirage,1
adaptability,1
cry,1
mitgation,1
poor people. ,1
to translate,1
positive human,1
resources.  . the,1
energy has,1
pooer,1
sources. the,1
renewabale,1
can provide,1
aluminum that,1
connection ,1
reiterated,1
to give,1
period a,1
so it,1
future. i,1
disrespectful.,1
motivation.,1
criticism and,1
perspective. ,1
moral ,1
kinds ,1
highly constrained,1
2013 paper,1
calamity,1
humanity. ,1
more. klaus,1
addicted.,1
addictions,1
cheerful,1
cataclysm.andyon,1
eruptionpeteon,1
medications.fertilizer,1
climbed.,1
the scale,1
hums,1
years. we,1
fear.,1
oversold.,1
supply/demand,1
life. cheers,1
atermination,1
checkfor,1
skips,1
thatperiod,1
sideeffects. also,1
srmspringboard,1
offerof,1
free. but,1
wouldstart.,1
ithink.andyon,1
:vei,1
plinian,1
-0.5c,1
krakatoa,1
vei,1
ultra-plinian,1
-,1
rinjini,1
hivolcanoes,1
geoengineering. there,1
exposure. i,1
artificially. in,1
0.5-2c,1
be.thoughts,1
welcome andrew ,1
santer,1
evident.,1
20-th,1
iterate,1
rosiest,1
experiment”,1
toba,1
​wil,1
respondedto,1
below.andy 1.    it,1
beemphasized,1
termination/rebound,1
theef,1
deploymentof,1
principle/approach,1
thecontext,1
thispiece,1
thepaper,1
shockshould,1
srmdeployment. also,1
precautionaryprinciple,1
risk/risk,1
 2.    parker,1
al.argue,1
mightobviate,1
coolingwere,1
oftermination,1
limited. ,1
dothis,1
belowwhich,1
apeak,1
‘extremely,1
assertion’,1
rayner itpresumes,1
unilateraldissent,1
“optimal”,1
courseof,1
thatsubstantial,1
albefore,1
wouldneed,1
 andb.,1
thethermostat,1
germane,1
couldagree,1
‘central,1
theirhand,1
thermostat’.,1
srmto,1
self-interest. on,1
outthat,1
shock-causing,1
finditself,1
‘locked,1
in’,1
weeven,1
 whilefolks,1
sigh,1
 theyindulge,1
willcede,1
sovereignty.,1
ininternational,1
andagree,1
sai. ,1
oneof,1
worktogether,1
countryto,1
theirs.  3.    parker,1
alsoargue,1
“belt,1
suspenders”,1
havingbackup,1
greatlyreduce,1
eventsthat,1
continue. again,1
isbelied,1
date.again,1
needcoordination.,1
pureself-interest,1
 pete,1
knowhow,1
doit.,1
powers.if,1
1c+,1
sword,1
ofdamocles,1
heads.,1
they’dbe,1
notingthat,1
morecountries,1
thesestates,1
capricioushands,1
coulddisagree,1
likely.   it,1
iswhether,1
“termination”,1
saiin,1
termwould,1
ongoinginjections,1
long-termbio-geochemical,1
severely ,1
saidapproach,1
bio-geochemicalfeedbacks,1
givesome,1
would“stop,1
working”,1
non-linearities,1
doublinginjection,1
injectionscenario.  4.    and,1
itneeds,1
rube,1
byparker,1
orperhaps,1
suchgovernance,1
mankind.again,1
patience,1
‘advocate’,1
particularapproach.,1
maintainingsrm,1
potentialdrivers,1
co-opt,1
asubtle,1
whichdeserves,1
humanityshould,1
cdractivities.,1
soconfident,1
affordto,1
unconscionablethreat,1
aroundfor,1
viewsseem,1
 ​on,1
:>>>>we,1
develop/deploy,1
this. which,1
decide. ,1
linked.,1
apint,1
others.everoon,1
o=c=o oliver,1
mortonsenior,1
briefingsthe,1
shortlisted,1
prize. ,1
appleyard,1
turney,1
data-filled,1
group o=c=o,1
srm’s,1
peteirvine,1
future. you,1
://onlinelibrary.wiley.com/doi/10.1002/2017ef000735/full termination,1
greatestrisks,1
notconsider,1
termination. ,1
concludingon,1
seriousconsideration,1
physicaldimensions,1
gothrough,1
tolead,1
mighthelp. we,1
ofsrm,1
systemthat,1
globalcatastrophes.,1
disable,1
srmsystem,1
todo,1
designed.-,1
monthsbefore,1
bepossible,1
unilaterally. ,1
tostart,1
becomespossible,1
youcan’t,1
couldbe,1
period. note,1
riskof,1
implementationthen,1
therisks,1
ofimpacts,1
discussion. andy,1
scroll=top&needaccess=trueskip,1
content       getaccessskip,1
articles9views 0crossref,1
citations 11altmetricforumforum,1
buck &pablo,1
suarezpublished,1
://doi.org/10.1080/09644016.2018.1448575abstractin,1
inviolable,1
‘side-constraints’.,1
‘needs-based’,1
duty-bearers,1
forum’s,1
topic.keywords,1
 human,1
 migration,1
 humanitarianlog,1
institutionshibbolethopenathenslog,1
onlineusernamepasswordforgot,1
 remember,1
melog,1
inor,1
it * add,1
cartissue,1
147.00 add,1
cartarticle,1
30.00* local,1
applicablepeople,1
readarticlesolar,1
2017 information,1
infohelpfaqspress,1
releasescontact,1
1wgacceptthis,1
://www.currentscience.ac.in/volumes/114/05/1036.pdfregional,1
:temperature,1
usain,1
bothintensity,1
fortemperature.,1
22giorgi,1
smallerthan,1
thelower,1
percentile,1
tmin,1
thenorthern,1
extra-tropics,1
simulatedunder,1
persistover,1
schemesare,1
theassociated,1
notethat,1
andgovernance,1
methodsto,1
://www.currentscience.ac.in/volumes/114/05/1024.pdfregional,1
usaabstractin,1
precipitationextreme,1
considerboth,1
forprecipitation.,1
giorgiland,1
themagnitude,1
thatoccur,1
co2alone.,1
globalmean,1
changesremain,1
significantchanges,1
geoengineeringbywires,1
on march,1
2018   it,1
reflectivity.given,1
hughhunt,1
wikimedia,1
commonsone,1
regulated.,1
interrelationships,1
geoengineering.in,1
specifically propose,1
commons”,1
monopolization,1
area.similar,1
secrecy.,1
jorge,1
samset,1
:10.1002/2017gl076079  view/save,1
lederer,1
 judith,1
kreuterfirst,1
published february,1
article  abstractin,1
‘anthropocene’,1
momentum.keywords analogy,1
 anthropocene,1
 crisis,1
 nuclear,1
 organisation,1
managementreferencesagamben,1
exception. chicago,1
: chicago,1
 crossrefanderson,1
addiction’,1
: 182–83. google,1
 medlinebalzacq,1
‘constructivism,1
studies’,1
cavelty,1
mauer,1
studies. london,1
pp. 56–72. google,1
scholarbanerjee,1
: 15–36. google,1
: 45–54. google,1
 crossrefbarrett,1
reconsidered’,1
: 527–29. google,1
 crossrefbartha,1
‘analogy,1
reasoning’,1
zalta,1
://plato.stanford.edu/archives/win2016/entries/reasoning-analogy,1
scholarbaum,1
s.d.,1
physica,1
scripta,1
: 1–10. google,1
 crossrefbawden,1
warn’,1
 8 january.,1
: 135–62. google,1
 isibellamy,1
governance. universities,1
019. february,1
 4. google,1
‘crafting,1
: 402–17. google,1
 linkbellamy,1
chilvers,1
n.e.,1
appraisals’,1
: 597–615. google,1
 crossrefbigo,1
universes,1
military/,1
guards/,1
analysts’,1
: 209–25. google,1
 linkblackstock,1
: 527. google,1
 medlineblackstock,1
battisti,1
d.s.,1
emergencies. santa,1
: novim. google,1
scholarbodansky,1
wherefore,1
: 539–51. google,1
 crossrefbowden,1
‘rock,1
scissors,1
ecoloy,1
discourse’,1
: 67–78. google,1
scholarbrecher,1
wilkenfeld,1
crisis. ann,1
arbor,1
: university,1
 crossrefbrodie,1
option. princeton,1
scholarbrzoska,1
neuneck,1
möglichkeiten,1
risiken’,1
: 185–93. google,1
 crossrefbuck,1
spectacle,1
framing’,1
methmann,1
greenhouse. london,1
pp. 166–80. google,1
scholarbudyko,1
m.i.,1
changes. washington,1
: american,1
union. google,1
 crossrefburns,1
w.c.g.,1
‘introduction,1
: 87–89. google,1
 crossrefbuzan,1
waever,1
wilde,1
analysis. boulder,1
: lynne,1
rienner,1
publishers. google,1
scholarcaldeira,1
: 57–62. google,1
scholarcalhoun,1
order’,1
: 373–95. google,1
 crossrefcommittee,1
ccc,1
agreement. london,1
: ccc. google,1
scholarcornelissen,1
j.p.,1
holt,1
zundel,1
: 1701–16. google,1
 linkcorner,1
pidgeon,1
implications’,1
: 24–37. google,1
dilemma’,1
: 211–19. google,1
stoermer,1
e.f.,1
“anthropocene”’,1
: 17–18. google,1
scholardalby,1
: 190–201. google,1
 crossrefdawson,1
enderlein,1
joerges,1
europe’s,1
transformation. oxford,1
: oxford,1
scholareinstein,1
‘letter,1
roosevelt,1
1939’,1
reed,1
pp. 121–23. google,1
checkered,1
control. new,1
scholargawel,1
‘environmental,1
ufz,1
2014. helmholtz,1
research. google,1
scholargentner,1
brem,1
ferguson,1
‘analogical,1
kepler’,1
: 3–40. google,1
 crossrefgroueff,1
“american,1
way”’,1
bomb. hackensack,1
pp. 31–38. google,1
earthmasters.,1
engineering. new,1
science’,1
: 17–26. google,1
 isihamilton,1
defiant,1
anthropocene. cambridge,1
scholarhansen,1
‘ice,1
superstorms,1
dangerous’,1
: 3761–812. google,1
 crossrefharding,1
: 569–77. google,1
 crossrefhester,1
‘remaking,1
pp. 263–314. google,1
‘situating,1
: 23–27. google,1
‘apocalypse,1
2013. universities,1
london. google,1
scholarholmes,1
castaneda,1
‘representing,1
“european,1
crisis”,1
deservingness,1
death’,1
ethnologist,1
: 12–24. google,1
unilateralism,1
cooperation’,1
pp. 168–81. google,1
‘implications,1
 july. cambridge,1
: belfer,1
scholarhoughton,1
d.p.,1
foreign-policy,1
